#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321A42360
#Date Time: 2019-12-04 13:34:20.495

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
140,0.5954010900954004,0.5954011321027002,0.0002236568422491267,-0.03123441833982282,0.03128457269220077,0.001770762408282644
145,0.5953947687671446,0.5953948162556199,0.0002377998719600395,-0.02941006467642695,0.0294422999128113,0.001377359751348634
150,0.5948669378577591,0.5948683786153908,0.00130924414784966,-0.03012581806789116,0.03017839051180018,0.001780544754640526
155,0.5948186248489433,0.5948201698595238,0.001355730259243574,-0.02982198620311363,0.0298680695724751,0.001658529133835343
160,0.5940523895596208,0.5940550649494967,0.001782877079826095,-0.03052411484727803,0.03058042440896851,0.001854931217839827
165,0.5933227276694827,0.5933255623820964,0.001834068399383234,-0.02971389654120498,0.02975689096621448,0.001599034807019014
170,0.5925885505448965,0.5925906391671983,0.00157333777535673,-0.0302729653387248,0.03032753920227962,0.001818571875497082
175,0.5918403761934403,0.5918407656407118,0.0006789561538729715,-0.02939416913791093,0.02942556762740016,0.001358988920815937
180,0.59198486369644,0.5919856552952948,0.000968106282996469,-0.03036107203792862,0.0304164942254285,0.001835327129822336
185,0.5917834842391376,0.5917837056053096,0.0005118611271211778,-0.02964577280470704,0.02968660651180509,0.001556522084229296
190,0.5918223152555677,0.5918226519397747,0.0006312801613015417,-0.02929334600789522,0.02932031136580492,0.001257194595061198
195,0.5917202709565762,0.5917203047576151,0.0002000039914452689,-0.02941460625886014,0.02944685749500699,0.001377808030089409
200,0.5917089828704046,0.5917089899224209,9.135402877507453e-05,-0.03066672053567918,0.03072308915071997,0.001860230778637912
205,0.591685503651168,0.5916855863600274,0.0003128503621138577,-0.03092377410139563,0.0309785896912394,0.001842068018338541
210,0.5914272322395584,0.5914280521637729,0.0009848105226267186,-0.02961670667713533,0.02965656778135883,0.001537107078621947
215,0.589928174395932,0.5899310696759581,0.001848248618214765,-0.0299001014209641,0.02994816021611805,0.001695946740510341
220,0.5884422107322304,0.5884434047255305,0.001185408575577455,-0.03088153738476738,0.0309367530279006,0.001847521762445942
225,0.5881663299061842,0.5881667938973338,0.0007387882601845895,-0.03161046136528749,0.03165101567794983,0.001601725856552035
230,0.5880742191230143,0.5880744104096666,0.0004743221035639487,-0.03051049009997891,0.0305667591719326,0.00185385008405614
235,0.5880760252168045,0.5880762219900985,0.000481077202754552,-0.03072258199960673,0.03077879349600409,0.001859323626267477
240,0.5880146180280291,0.5880146251244818,9.135402877507615e-05,-0.03112314957021126,0.03117531872083503,0.001802791772818788
245,0.587976238535046,0.5879763510444916,0.0003637385003495684,-0.03128982564550756,0.03133883465629778,0.001751961383329127
250,0.5879256679089954,0.5879259342263228,0.0005595976928453918,-0.0306431043070269,0.03069950894802244,0.001860109695309723
255,0.5880015238480698,0.5880015606728495,0.0002081008818702491,-0.03036924688630801,0.03042473459900877,0.00183665973408842
260,0.5879888811915576,0.5879889545735698,0.0002937610296103411,-0.03126802604982836,0.03131749690512431,0.001759590676801222
265,0.5878100779066004,0.5878106795467035,0.0008410116010754221,-0.03145150598012755,0.03149663846517751,0.001685528459618648
270,0.58794372884687,0.587943940729108,0.0004991489085105925,-0.0318897686849265,0.03192046998367111,0.001399663245364106
275,0.5879337953310408,0.5879340372208229,0.0005333201069496145,-0.03201329972710801,0.03203892050066921,0.001281041541324552
280,0.5872872137551273,0.587289049645222,0.001468466153898557,-0.03181029099234626,0.03184402808312138,0.001465439026684975
285,0.5867056515555672,0.5867083154674391,0.001768013381845337,-0.03224628290592839,0.0322611380581147,0.0009789114135443648
290,0.5856635354402023,0.5856662426566427,0.001780742301678454,-0.03060223006512858,0.03065865420035071,0.001859191334367888
295,0.5845776215505029,0.5845783975429018,0.0009524999215978147,-0.0314487810306676,0.03149398540125694,0.001686798191771428
300,0.5843184470920078,0.5843184627913663,0.0001354502610393806,-0.03181937415721242,0.03185277358510135,0.001458291228498905
305,0.5843265745140513,0.5843266215279513,0.0002343989508310112,-0.03184980275951491,0.03188205353730968,0.001433667303104087
310,0.5843265745140512,0.5843266158115218,0.0002196869222859443,-0.03186933156397722,0.0319008309898339,0.001417294432108414
315,0.5843170925216673,0.5843171068018753,0.0001291830597212743,-0.03140518183930916,0.03145150594216428,0.001706393761693912
320,0.5843139318575391,0.5843139418613997,0.0001081236038022987,-0.03068034528297865,0.03073668488501585,0.001860164250312242
325,0.584307610529283,0.5843076290788667,0.0001472319579946473,-0.03126484694212546,0.03131438393495377,0.001760677969227359
330,0.5841802809172673,0.5841806874240508,0.0006891636848303658,-0.03193518450925757,0.03196406899166828,0.001358564265621192
335,0.5832542063277293,0.5832566032760961,0.001672144161660313,-0.03136567007214072,0.0314129593135169,0.001723007184643965
340,0.5814675280484481,0.5814696153425815,0.001558008920589754,-0.03079842642624049,0.03085426363223435,0.001855401292180279
345,0.5807988218236397,0.5807993792246136,0.000804658869259103,-0.03076708950745243,0.03082310376235095,0.001857398391659213
350,0.5806398855703372,0.5806399655580081,0.0003047753164647808,-0.031878868887087,0.03190999735776143,0.001409130885443442
355,0.5806146002573125,0.5806146060103553,8.173447453315381e-05,-0.03153688772987038,0.03157965489606079,0.001642959423692848
360,0.5806015060773536,0.5806015476397831,0.000219686922285958,-0.03193291371804111,0.03196189045375557,0.001360684700441453
365,0.5805364867010048,0.5805367389261057,0.0005411577736331092,-0.03180711188464246,0.03184096658994291,0.001467919255163814
370,0.5801734618497262,0.5801747003702762,0.00119879730241185,-0.03177032506693475,0.03180551930618441,0.001495828692541418
375,0.579258223822928,0.5792609663901861,0.001782502941922342,-0.03193790945871782,0.0319666830411865,0.001356010347472045
380,0.5774760607781632,0.5774775834808991,0.001326141428068455,-0.0320101206194048,0.03203587763229589,0.001284380629959155
385,0.5769518420563639,0.5769519567155345,0.0003637385003495363,-0.03182709484734903,0.03186020537430848,0.001452143268075625
390,0.5769279113136795,0.5769279502655742,0.0002120021591476247,-0.03242340462082143,0.03242905654894549,0.0006054266670816767
395,0.5769157201806142,0.5769157404450913,0.0001529112001955285,-0.03224492043119873,0.0322598429898373,0.0009811096343676693
400,0.5766800249413422,0.5766807326610545,0.000903468969521764,-0.03229124457201661,0.03230384618439607,0.0009022207575330258
405,0.5766533850579741,0.5766541667457457,0.0009494874627722871,-0.03234483524472793,0.03235467717788808,0.000797977616715268
410,0.5745267096231778,0.5745294329819676,0.001768980528595489,-0.03133342483686544,0.03138146663302237,0.001735781101414781
