#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321A42360
#Date Time: 2019-12-04 16:01:53.755

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
275,0.3802686801240636,0.3802712117123548,0.001387578422888412,-0.02978974096783845,0.02983494620730808,0.001641751583638546
280,0.3803413753990087,0.3803436092794092,0.001303564065493598,-0.02948318415360037,0.02951824185997664,0.001438212317154833
285,0.3801774723877979,0.3801802391412938,0.001450421438812864,-0.02998957059489707,0.03003962959668074,0.001733494112988235
290,0.3796491899549718,0.3796531825791514,0.0017411516344401,-0.0291807147635527,0.02920274204928276,0.001134032224150123
295,0.3796166802667991,0.3796207252403402,0.001752454056086342,-0.02900268473217345,0.02901519872922471,0.0008520772399946316
300,0.3795706248752195,0.3795747392593812,0.001767318777980683,-0.02927063809572939,0.02929655282324132,0.00123197110117746
305,0.3795534669842444,0.3795576102029886,0.001773460811179319,-0.02983243184270951,0.02987879180233299,0.001663793832614558
310,0.3795335999525744,0.3795377660972817,0.001778314132670823,-0.02940961051818361,0.02944165472682224,0.001373259706855474
315,0.3787425308736749,0.3787469449550099,0.001828556852481487,-0.02912031171719202,0.02913878267816128,0.00103735310237981
320,0.3789104975959081,0.378914993580295,0.001845852536416904,-0.02968937199606558,0.02973160770310524,0.001584199195449875
325,0.3786558383718726,0.3786601831348743,0.001813934573992606,-0.02901721779595949,0.02903008817127354,0.0008643440368917975
330,0.3784901292668807,0.3784942733432415,0.001771158145478966,-0.02889822833621095,0.02890599706126011,0.0006701232230972449
335,0.3781722567602853,0.3781758515260498,0.001648907001102943,-0.02925655919018641,0.02928181284589509,0.001215856855662278
340,0.3772412154128613,0.3772424627117492,0.0009700859101128167,-0.02939598577088417,0.02942746068378514,0.001360684700441248
345,0.3773744148296848,0.3773757103831231,0.0009888473789468146,-0.02934512004763293,0.0293744089892377,0.001311423980772381
350,0.3774281461198605,0.3774296417588383,0.001062541645257181,-0.02959990282213249,0.02963918775263361,0.001525517471692778
355,0.3774588497142512,0.3774604518034695,0.00109974910484706,-0.02917935228882282,0.02920096416159295,0.001123257749454504
360,0.3772619854914155,0.3772631887275891,0.0009528231747050663,-0.02913439062273497,0.02915359497125596,0.001058008880065834
365,0.3770073262673868,0.3770086262957867,0.0009900718026906409,-0.02915437358544052,0.02917460595893896,0.00108633958789783
370,0.3769427584144824,0.3769443542973939,0.001096866254936287,-0.02986558539447208,0.02991279776969651,0.001679964123604296
375,0.3770615090810097,0.3770628337250502,0.0009994730300560797,-0.02951906265482235,0.02955543287012086,0.001465794024127484
380,0.3768380049748112,0.3768396946967076,0.001128497113315554,-0.02949907969211662,0.02953469280403897,0.001449957360537683
385,0.3767440880978647,0.3767460235735907,0.001207626533713563,-0.0292111433658549,0.02923444506832187,0.001166996877687284
390,0.3767115784096865,0.3767136837304879,0.001259445075462341,-0.02936555716858214,0.02939573590852124,0.001331668796136662
395,0.3766316587595908,0.3766340365965152,0.001338335909364643,-0.02922703890437098,0.02925088232686943,0.001180810646576384
400,0.3766072764934606,0.3766096760913259,0.001344402400292412,-0.02938554013128792,0.02941657394590354,0.001350871536309297
405,0.3761525923824643,0.3761562324071576,0.00165481803285507,-0.02932604540141373,0.02935448988496038,0.001291951052009762
410,0.3759801104257579,0.3759840958504131,0.001731154733005533,-0.02955176204834098,0.0295893398026836,0.001490768190290623
415,0.3752635427155793,0.3752681214352387,0.001853772939014195,-0.02966666408390007,0.02970817808867585,0.001569996013325677
420,0.3750264929059779,0.3750309551932607,0.001829473104976276,-0.02999002475314019,0.03004009319777584,0.001733670856120851
425,0.3741148670667517,0.3741177925100959,0.001479497308923832,-0.03010719757991546,0.0301594641836888,0.001774805265766128
430,0.3735111802182871,0.3735129113602716,0.001137191628702994,-0.0304973195109226,0.03055354363314405,0.001852709149143801
435,0.3734777674832172,0.3734795718641069,0.001160945984592417,-0.02925882998140313,0.0292841907634186,0.001218481344944467
440,0.3731522190780242,0.3731543779852948,0.001269333198798887,-0.0307530106019095,0.03080909414055804,0.001858122891741342
445,0.3729571609489704,0.3729595164102769,0.001325510429252141,-0.03041829597658604,0.03047413004743298,0.001843874190080409
450,0.3727241748503836,0.3727271823422894,0.001497310571979034,-0.0297284296049906,0.02977186350874614,0.001607585146978546
455,0.3725864601990941,0.3725898530427211,0.001590052431646664,-0.03043146656564233,0.03048738001009969,0.001845584607833154
460,0.3722550419890709,0.3722591078502265,0.001739853780941913,-0.03007449818639657,0.03012619893097651,0.001764205448755798
465,0.3719773550692445,0.3719817885019033,0.001816120255030484,-0.03010719757991531,0.03015946418368924,0.001774805265766114
470,0.3716825102584452,0.3716871074916964,0.001848632885335686,-0.03079524731853776,0.030851103920453,0.001855628114925195
475,0.3708494494989826,0.3708533341897766,0.001697435125037955,-0.03075346476015244,0.03080954616327656,0.001858101190265557
480,0.3701906767899547,0.370192822577193,0.001260438599750719,-0.03047960733943361,0.03053576199405294,0.001851025929474721
485,0.3700412225290612,0.3700435799690682,0.00132087301943871,-0.02992553428258944,0.02997419005986084,0.001707181199078938
490,0.3695034581038192,0.3695050123394659,0.001071724453364389,-0.02982289451960028,0.02986900209308483,0.00165899020786441
495,0.3694257960709575,0.3694279582719414,0.00126394236748699,-0.03039831301387992,0.03045401564714487,0.001841096126474437
500,0.3695111340024159,0.3695127232170056,0.001083728513826903,-0.029459113766705,0.02949316891767247,0.001416908214036783
505,0.3690289069611541,0.369031956448347,0.001500235693862653,-0.03068216191595197,0.03073849719524041,0.001860147839626092
510,0.3689751756709844,0.3689783320710485,0.0015261967397892,-0.03085201709895196,0.03090747872712507,0.001850751791520028
515,0.3680635498317491,0.3680681762645565,0.001845444104337149,-0.03094784448829144,0.03100240683554636,0.00183851873133078
520,0.3678472701007057,0.3678519147839038,0.00184853715691143,-0.03107410047993274,0.03112703600759375,0.001814566058652384
525,0.3672255223143676,0.3672295510919046,0.001720161640499911,-0.03025661564196606,0.03031100336769761,0.001814975220526442
530,0.3663978798362604,0.3664002508632859,0.00131813661392236,-0.03063220450918699,0.03068861966663938,0.001859952674421196
535,0.3660673646731575,0.3660689498868582,0.001077307977380372,-0.03067852865000551,0.03073487246792634,0.001860178886748112
540,0.3658402483793838,0.3658418729233578,0.001090252146287286,-0.03117583192643571,0.03122709477801957,0.001788561424789549
545,0.3654532927854239,0.3654559803277632,0.001401552562408805,-0.03137339076227708,0.03142054890706347,0.001720827039138831
550,0.3652659105549809,0.3652691286044596,0.001533263798790036,-0.03136203680619425,0.0314094124209705,0.001724481370611997
555,0.364894306758214,0.3648983891213562,0.001726058742881822,-0.03082476760435253,0.0308804316639568,0.001853311061339878
560,0.3639361740039763,0.3639407590743459,0.001826846177740293,-0.02974341682702033,0.02978729606085127,0.00161621844788089
565,0.3631365259795874,0.36313984180307,0.001551838989529644,-0.03032246858724668,0.03037755114914209,0.001828527438786061
570,0.3626028252654029,0.3626048437056071,0.0012098712096049,-0.03049868198565318,0.03055491102291364,0.001852831551011632
575,0.3623052713139224,0.3623069529309068,0.001103866050327362,-0.03021574140006755,0.0302696242606922,0.001805304552687493
580,0.3616943600903126,0.3616972505743252,0.001446012421392143,-0.02961398172767543,0.02965375009031358,0.001535246120981807
585,0.3616388227063471,0.3616418787546126,0.001486734936087276,-0.03045553695253771,0.0305115805919472,0.0018484639979329
590,0.361038296522015,0.3610426773571898,0.001778571834188082,-0.03061812560364465,0.0306745486235843,0.001859655285331709
595,0.3604874379168314,0.3604921840293851,0.001849824443740017,-0.03145468508783059,0.03149973342399685,0.001684040322669166
600,0.3592493606255164,0.3592520944813813,0.001401527542625105,-0.03111361224710124,0.03116593627368488,0.001805191611022933
605,0.3583594079117408,0.3583615325514641,0.001234007219625393,-0.03068761181487183,0.03074393348491471,0.001860087961570384
610,0.3578848567690758,0.3578881111125087,0.001526227730652103,-0.02995596288489148,0.03000530323854138,0.001720031998568192
615,0.357235114529016,0.3572396748210657,0.001805052274100953,-0.03100506842694907,0.03105895540386155,0.001828781730941597
620,0.3567429539719133,0.3567477367053911,0.001847277943855095,-0.03020393328574149,0.03025765976123826,0.001802328576461914
625,0.3559469181351041,0.3559508138908385,0.00166534671299288,-0.03180347861869667,0.03183752045211544,0.001471888680924021
630,0.3550203920220979,0.3550222270780353,0.001141476189360159,-0.03138429056011718,0.03143113085569976,0.0017153113147188
635,0.3547454142429506,0.354747345037987,0.001170420890388531,-0.03163544006867001,0.03167520654762854,0.001586707753992254
640,0.3538021817624408,0.3538063836059821,0.001724314484202384,-0.03131344187415994,0.03136193417071293,0.001743351060995822
645,0.3529316445568779,0.3529364420159811,0.001840210106229347,-0.03086473352976472,0.03092009259324505,0.001849418857811631
650,0.3519775755136511,0.3519808590334435,0.001520349110308198,-0.0320169329930545,0.03204245044326934,0.001278527327689202
655,0.351066852721316,0.3510688192839158,0.001175071791809216,-0.03068534102365525,0.03074166848104641,0.001860114851491325
660,0.3504423957943099,0.3504458506507612,0.001556106761867568,-0.03075573555136894,0.03081180617739509,0.001857991013902219
665,0.3499795842612752,0.3499840465155224,0.001767318777980577,-0.03083612156043593,0.03089170415149811,0.001852293846527803
670,0.3488178144325091,0.3488222438134109,0.001757871881271397,-0.03044236636348174,0.03049834114319092,0.001846927902809533
675,0.3481197591836617,0.34812289408575,0.001477380302268402,-0.02946955940630122,0.02950402739266719,0.001425728159941651
680,0.3474090612783077,0.3474104492487636,0.0009820330835084213,-0.0297602206820229,0.02980458972291511,0.001625679399181107
685,0.3466256680979894,0.3466294932327751,0.001628433129704064,-0.0309764564576201,0.03103069400106771,0.001833879908071819
690,0.3449676740010853,0.3449718056423657,0.001688366803252291,-0.03081205117353951,0.0308678015907382,0.001854367149304214
695,0.3443815965670507,0.3443841477160305,0.001325573104319762,-0.03099916436978601,0.03105312579195043,0.0018298715326161
700,0.3435173806897447,0.3435194166318825,0.001182694887485398,-0.03091060351233925,0.03096554991479643,0.001843874190080233
705,0.3430076107182255,0.3430112277672799,0.001575234528426397,-0.03162635690380373,0.03166641200593753,0.001592230612408699
710,0.3412213839623895,0.3412254754317694,0.001670990856706913,-0.02996277525854108,0.03001226445664607,0.001722822283954594
715,0.3402596390205467,0.3402614769053345,0.00111835567414173,-0.02961943162659505,0.02965938520471856,0.001538960961042095
720,0.3384463208579067,0.3384514059510252,0.001855286492162038,-0.03062039639486126,0.03067681858320587,0.001859710463667162
725,0.3370344070395528,0.3370374411315508,0.001430103492360036,-0.02945911376670483,0.02949316891767307,0.00141690821403683
730,0.3360925291293909,0.3360950711748754,0.001307184553290068,-0.02949817137563021,0.02953374972769985,0.001449226853420648
735,0.334165878581641,0.3341706913588399,0.001793475684937036,-0.02978020364472854,0.029825142106328,0.001636634516741018
740,0.3327765409356557,0.3327780638731509,0.00100677609680876,-0.02908579569070009,0.02910243677161145,0.0009840300223159994
745,0.3321809815092363,0.3321838729333882,0.001385987240805599,-0.02952087928779572,0.0295573176090328,0.001467211749176335
750,0.3299671620492313,0.3299713759859899,0.001667614853916586,-0.02948227583711397,0.02951724101426927,0.001436289858999986
755,0.3284866166669558,0.3284895387762165,0.001385552650566812,-0.02984741906473891,0.02989416915387701,0.001671204528079624
760,0.3267238691303717,0.3267287500061763,0.001785895044742682,-0.02976158315675266,0.02980599147196908,0.001626436482338008
765,0.3250577476114034,0.3250599239231239,0.001189478340405492,-0.02934557420587611,0.02937488308899719,0.001311880718663023
770,0.3231459973373466,0.323151062015324,0.001809222618184798,-0.02891911961540344,0.02892633998859211,0.000646270690938299
775,0.3214789727715112,0.3214803717537939,0.0009484137952908408,-0.02916436506679363,0.02918510578043153,0.001100095298646074
780,0.3194186712834824,0.319438738005889,0.003580471239685563,-0.02904537560704507,0.02905981601452105,0.0009160036265350871
785,0.3177322312094666,0.3183427101860311,0.01970559258858431,-0.02919661030206902,0.02921896583057275,0.001142764664151837
790,0.314948589159511,0.3152206292424345,0.01309317709498,-0.02911894924246211,0.02913734883082789,0.001035322126005362
795,0.3131528804113183,0.3131576393653148,0.001726436492364087,-0.02957674075172345,0.029615214778012,0.001509090074646665
800,0.3107661274711557,0.3109864971934571,0.01170536002177321,-0.0295712908528037,0.02960957125735989,0.001505146950921983
805,0.3097014351834309,0.3098118379675024,0.008270186824999646,-0.02908079995002349,0.02909763697691832,0.0009897231469247934
810,0.3072532750544958,0.3072595917987433,0.001970208267546869,-0.0288786995317485,0.02888462935662451,0.0005852575714349693
815,0.305608375137547,0.3056135831848912,0.001784172889609509,-0.02903311333447564,0.02904693192877639,0.000895870851640264
820,0.3031290598907773,0.3031313163679448,0.001169620745002449,-0.02916527338328007,0.02918606012235142,0.001101332803630439
825,0.3012272431325784,0.301235119161888,0.002178304664319509,-0.02911213686881232,0.02913035254829162,0.001030012873528947
830,0.2995155177454875,0.2995502293818764,0.004560104423649076,-0.02977429958756549,0.02981907128557643,0.001633430869201011
835,0.2980950249816296,0.2981004302985784,0.00179516722441998,-0.02958173649239985,0.02962038706069861,0.001512678326707343
840,0.2965688757312034,0.2965734591877863,0.001648830527028871,-0.02969845516093214,0.02974097438075056,0.001589754122772388
845,0.2959042332174088,0.2959730348724968,0.006381389788118088,-0.03100416011046236,0.03105805861171235,0.001828950675528685
850,0.2963652386566712,0.2980019430275736,0.03118979583392414,-0.0302670612815623,0.03032156896892775,0.00181729087265581
855,0.2959584160310403,0.2962655648168527,0.01348706330610432,-0.02958400728361647,0.02962273779973566,0.001514301091290398
860,0.2957692277067971,0.2957783397114317,0.002321677012912108,-0.0302280036726368,0.03028204392978533,0.00180830819626317
865,0.2950287292539466,0.2953078246120238,0.01283589466577196,-0.03040875865347631,0.03046453164940197,0.001842575852515909
870,0.2951321281233013,0.2970334110045042,0.03355404897136579,-0.029775207904052,0.02983745232059905,0.001926280159972182
875,,,,,,
880,,,,,,
885,,,,,,
890,,,,,,
895,,,,,,
900,,,,,,
905,,,,,,
910,,,,,,
915,,,,,,
920,,,,,,
925,,,,,,
930,,,,,,
935,,,,,,
940,,,,,,
945,,,,,,
950,,,,,,
955,,,,,,
960,,,,,,
965,,,,,,
970,,,,,,
975,,,,,,
980,,,,,,
985,,,,,,
990,,,,,,
995,,,,,,
1000,,,,,,
1005,,,,,,
1010,,,,,,
1015,,,,,,
1020,,,,,,
1025,,,,,,
1030,,,,,,
1035,,,,,,
1040,,,,,,
1045,,,,,,
1050,,,,,,
1055,,,,,,
1060,,,,,,
1065,,,,,,
1070,,,,,,
1075,,,,,,
1080,,,,,,
1085,,,,,,
1090,,,,,,
1095,,,,,,
1100,,,,,,
1105,,,,,,
1110,,,,,,
1115,,,,,,
1120,,,,,,
1125,,,,,,
1130,,,,,,
1135,,,,,,
1140,,,,,,
1145,,,,,,
1150,,,,,,
1155,,,,,,
1160,,,,,,
1165,,,,,,
1170,,,,,,
1175,,,,,,
1180,,,,,,
1185,,,,,,
1190,,,,,,
1195,,,,,,
