#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321A42360
#Date Time: 2019-12-04 17:08:56.753

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
260,0.3845102913839316,0.3845113741655036,0.0009125143639741042,-0.03248698677488549,0.03248912329058145,0.0003725888874040727
265,0.3838406821122202,0.3838435931093865,0.001494900238392289,-0.03246064559677327,0.03246440812340479,0.0004942491716598107
270,0.3827389649018603,0.3827434416869677,0.00185118886488487,-0.03238661780311292,0.03239430494651872,0.0007056771521971697
275,0.3814001978819015,0.3814024352794436,0.00130640450172568,-0.03251469042772767,0.03251806654956592,0.000468570710812516
280,0.3807193005240293,0.380720740416698,0.001047087351517683,-0.03252604438381059,0.03252643396676679,0.0001591959070575403
285,0.3804510955965966,0.3804529730694863,0.001195230836831029,-0.03264049226112593,0.0326468863951024,0.0006461085404949752
290,0.3804646413000032,0.3804664589350634,0.001176050610775517,-0.03256918941692553,0.03257170101411096,0.0004044844583735151
295,0.3805653310286543,0.3805668550695301,0.00107703136264071,-0.03272224074492262,0.03273287369719819,0.000834254822016198
300,0.3806791149372618,0.3806803543469488,0.0009714094366557911,-0.03291616631481846,0.03293646978931878,0.00115630329842403
305,0.3806470567725346,0.3806482586886197,0.0009565631587327644,-0.03258962653787476,0.03259326869536315,0.000487243645412499
310,0.380949577481933,0.3809505938890705,0.0008800004325333465,-0.0325542021948961,0.03255639463853682,0.0003778244486167361
315,0.3809581564274238,0.3809591250051843,0.000859055367175195,-0.03249152835731867,0.03249361752528513,0.000368462867975072
320,0.3812733197933335,0.3812752231585173,0.001204744094855114,-0.03249924904745487,0.03250189054703675,0.0004143675699739601
325,0.38155958565865,0.3815623201460683,0.00144455779993151,-0.03253694418165016,0.03253821415834232,0.0002874785806482557
330,0.3830717376822075,0.383076044769901,0.001816553237367673,-0.03252513606732398,0.03252656465670179,0.000304847779498094
335,0.3837056766016119,0.3837088792417386,0.001567722114024238,-0.03252649854205393,0.03252821272304993,0.000333939440249582
340,0.3841860975490808,0.3841879166855754,0.001182276273779327,-0.03249561578150851,0.03249773459646474,0.0003710914750339239
345,0.3842736930977733,0.3842752382074307,0.001089721227223371,-0.0325169612189443,0.03251781768093032,0.0002360080843924378
350,0.3844655905626885,0.3844666265452397,0.0008925246968143034,-0.0325074238958347,0.03250929047874828,0.0003483663131717329
355,0.3853131000724615,0.3853160385766537,0.001504824551767542,-0.03254284823881325,0.0325439854255565,0.0002720586047228436
360,0.3861312605582022,0.3861355791240665,0.001826221565356671,-0.03244611253298717,0.03245099034158005,0.0005626327808263566
365,0.3869959279589809,0.3869999236339581,0.001758589171169736,-0.03249107419907537,0.03249350093493754,0.0003971150953718047
370,0.3877003045361124,0.387702733545084,0.001372392425558431,-0.03241659224717174,0.03242313536453176,0.000651347792935681
375,0.3880651354811979,0.3880663021583182,0.0009515749251331579,-0.03244429590001386,0.03244890917326317,0.0005471472260969131
380,0.3884909220915955,0.3884921269386423,0.0009675462677240226,-0.03247154539461279,0.03247459789883431,0.0004452509141778917
385,0.3893781656646946,0.3893818639654587,0.001697082454971649,-0.03242385877906469,0.03242979860921901,0.0006206607042253567
390,0.3899795948959143,0.3899839584468489,0.001844833524511495,-0.03253467339043357,0.03253706076630989,0.000394145516727139
395,0.3913012040249007,0.3913038157113173,0.001429656929384866,-0.03250379062988817,0.03250497952814435,0.0002780086572061799
400,0.3917780127847918,0.391779173444459,0.0009536473429557981,-0.03245337906488023,0.03245743963532428,0.0005133955121718894
405,0.3922110237703329,0.3922124155978293,0.001044883792456991,-0.03238934275257283,0.03239683212538653,0.000696568601684558
410,0.3938220594287244,0.3938264020102113,0.001849439817901118,-0.03205962386792605,0.03208322669907709,0.001230427922106538
415,0.39449889307556,0.3945026545155241,0.001722725153297896,-0.03240705492406202,0.03241369708107455,0.0006561627941978881
420,0.3953486602025509,0.3953501998920941,0.001103372447314311,-0.03248744093312883,0.03248960394610786,0.0003748949071582894
425,0.3959505409572228,0.3959525636578891,0.001265615630617994,-0.03244338758352731,0.03244794664945667,0.0005439153160409863
430,0.3964851447183105,0.3964881243756385,0.001537136490428593,-0.03246064559677325,0.03246466835805402,0.0005110567865974018
435,0.397527712357124,0.3975320185868248,0.001850326943617217,-0.03249243667380529,0.032494474698478,0.0003639298404702834
440,0.3977877898625229,0.3977919990400907,0.001829955346499536,-0.03243930015933747,0.0324443440576954,0.0005720721165547517
445,0.398718831209962,0.39872134763881,0.001416580895893202,-0.03222993320916932,0.032245593805906,0.001004850848639344
450,0.399070567975067,0.3990719835736007,0.001062943735714766,-0.03221676262011308,0.03223311901634967,0.001026726741377186
455,0.3993866343878774,0.3993876000001531,0.0008782403808582281,-0.03181755752423923,0.0318510246768095,0.001459728109786471
460,0.3995103518123248,0.3995115309410868,0.000970643935036401,-0.03041148360293646,0.03046727435739816,0.001842951935761197
465,0.3994204986463919,0.3994216431763261,0.0009561896800167923,-0.03155005831892698,0.03159244120176061,0.001635897661566615
470,0.4003298668684007,0.4003331725292785,0.0016268744438846,-0.03176396685152819,0.03179938861019926,0.001500508526318
475,0.4007335288299191,0.4007375025571298,0.001784608425115834,-0.03139564451620012,0.0314422059102022,0.001710502239714522
480,0.4001587394820398,0.4001616297676036,0.001520905776871207,-0.03151781308365138,0.03156112761441715,0.001652947282163558
485,0.400260783781027,0.4002639306063198,0.001587170876615258,-0.03172808835030592,0.03176477179183351,0.001526150917321696
490,0.3999894181894633,0.399991854303302,0.001396010536893047,-0.0317180968689532,0.03175512494750356,0.001533066027063263
495,0.3994674570848739,0.3994687265106584,0.001007070085707088,-0.03217180095402497,0.03219026456341544,0.001090117441981512
500,0.3991870610243615,0.3991884334778665,0.001046772757898514,-0.03234165613702474,0.0323516640083408,0.0008046380695874054
505,0.3984434019073662,0.3984466451729364,0.001607646109760682,-0.03197605875115642,0.0320032573151106,0.001319145753827826
510,0.3969077706645642,0.3969116114618734,0.001746109766094391,-0.03238298453716641,0.0323908133489557,0.0007121108569225033
515,0.3956687903263732,0.3956698582422183,0.0009192839960628808,-0.03242522125379457,0.03243077428547988,0.0006001228192666759
520,0.394493926317643,0.3944976920729035,0.001723702216490635,-0.03167540599408153,0.03171387355807404,0.001561547683434211
525,0.393062596991102,0.3930662372562623,0.001691661141326018,-0.03189022284316978,0.03192090626852136,0.001399265527613844
530,0.391817295324665,0.3918186289006032,0.001022271021450496,-0.03221403767065323,0.03223047415120571,0.001029194328241915
535,0.3902685699019041,0.3902729246051821,0.001843644933025787,-0.03203600763927393,0.03206085768577249,0.001262065800113355
540,0.388407390253923,0.3884086956287772,0.001006993660899478,-0.03172718003381966,0.03176389492705076,0.00152678355976413
545,0.3876610219962505,0.3876635484947614,0.001399591518866496,-0.03214545977591259,0.03216521469782072,0.001127143447886653
550,0.3866676704131101,0.3866720161858894,0.001833237185471144,-0.03220677113876032,0.03222382212591857,0.001048143701223251
555,0.3846881916220053,0.3846896876770377,0.00107286142165667,-0.03251378211124109,0.03251570304726516,0.0003534366713703054
560,0.3841531363374541,0.3841549752812924,0.001188644371388647,-0.03235845999202727,0.03236758758454288,0.0007686305923042106
565,0.3830134911575561,0.383017847274284,0.001826724363838647,-0.0321277476044235,0.03214827194753701,0.001148574368212859
570,0.3814787629616557,0.381481562253262,0.001461420000701966,-0.03233393544688828,0.03234439738251892,0.0008225937969403467
575,0.3807039487268363,0.3807052329305128,0.0009888399566986388,-0.03247199955285613,0.03247533891848941,0.0004657068928774575
580,0.3801553477389019,0.3801581854380501,0.001468857059166928,-0.03211048959117738,0.03213180627124914,0.001170227528301438
585,0.3797963865986446,0.3798001074848103,0.001681181752692962,-0.03222857073443923,0.03224429811330575,0.001006970324783837
590,0.3790563396692435,0.3790608501668131,0.001849185156987662,-0.0324706370781262,0.03247394832903458,0.0004637324847732899
595,0.3790026083790668,0.3790071200601755,0.001849296671915716,-0.03255465635313943,0.03255671860257462,0.0003664367561122773
600,0.3789944809570291,0.3789989921539283,0.001849177604819048,-0.03251241963651115,0.03251353466600733,0.000269269116437547
605,0.3794911567485677,0.3794953777970436,0.001789893560486281,-0.03251287379475447,0.03251401496065976,0.0002724086422560092
610,0.3796469323377383,0.3796509286869512,0.001741958498142219,-0.03251923201016085,0.03252032268244159,0.0002663397068657164
615,0.380158959926479,0.3801617824540963,0.001464932179088528,-0.03245655817258341,0.03246039093261853,0.000498809671255745
620,0.3802433948110429,0.3802459688558435,0.001399118897347358,-0.03247063707812615,0.03247374020097565,0.0004489213528908334
625,0.3808565636518825,0.3808581352918728,0.001094139513237831,-0.03213183502861301,0.03215217047790305,0.001143347774799754
630,0.3815514582366082,0.38155428168837,0.001467852933734567,-0.03209141494495828,0.0321135975435998,0.001193412762985298
635,0.3824874663419637,0.3824918641547204,0.001834185335046081,-0.03248471598366894,0.03248713599475315,0.0003965256636711684
640,0.3828012751375422,0.3828057350451503,0.001847846452929679,-0.03252831517502715,0.03252961356829318,0.0002906385669225347
645,0.3840190338737388,0.3840213097862254,0.001322116706150082,-0.03248380766718232,0.03248617460355852,0.0003921476946317557
650,0.3845969838857277,0.3845984270910619,0.001053616104008222,-0.03254012328935334,0.03254162544593687,0.0003126707171005254
655,0.3848457733049592,0.3848470790467896,0.001002506925078135,-0.03238979691081605,0.03239726199520183,0.0006954429249307271
660,0.3854557814816678,0.3854590688150389,0.001591934072150726,-0.0325446648717865,0.03254606051419241,0.0003014023499942285
665,0.3871796980018475,0.3871833764263031,0.001687731045790983,-0.03251559874421433,0.03251726031943174,0.0003287202259329036
670,0.388004179815864,0.388005586892269,0.001044942618239694,-0.03248789509137216,0.03249008459452347,0.0003771862819483891
675,0.3883094096659547,0.3883101842789865,0.0007756156954330261,-0.03250106568042829,0.03250308458656951,0.0003622668604534873
680,0.3886480522511079,0.3886498027522187,0.001166473663496546,-0.03246109975501656,0.03246478505194767,0.0004891535178578637
685,0.3897994370406246,0.3898036907475429,0.00182104455322272,-0.03252286527610738,0.0325242159906118,0.0002964119365630096
690,0.3913296500020552,0.3913321833040064,0.001408090474538668,-0.03253694418165016,0.03253842187400154,0.0003100989691763315
695,0.3920069351723509,0.3920079220164376,0.0008796024420444538,-0.03244565837474382,0.03245009255598934,0.0005364322153745
700,0.3932544944560284,0.3932584605245434,0.001766172214236183,-0.03238616364486957,0.03239387503746312,0.0007067844866109444
705,0.3947698071436828,0.3947730206381328,0.001592856396023724,-0.03241977135487475,0.03242598556661442,0.000634795450453943
710,0.395550942706745,0.3955521131823155,0.0009622716809298837,-0.03248335350893896,0.03248605798649892,0.0004191757572552525
715,0.396370006239363,0.3963728885277593,0.001511593077412866,-0.03248789509137216,0.03249044863452803,0.0004073389312442781
720,0.3972310614525372,0.3972352616581691,0.001826724363838564,-0.03249561578150849,0.03249731864369058,0.0003326770357832125
725,0.3985246761278108,0.3985277849982896,0.001574145112024311,-0.03237299305581345,0.03238135301143623,0.0007357604634108412
730,0.3994019861850689,0.3994030637080508,0.0009277557644041543,-0.03244338758352729,0.03244794664945676,0.0005439153160409503
735,0.4002671051092754,0.4002702836564555,0.001595163259464056,-0.03229578615444993,0.03230815699723043,0.0008939827871556
740,0.4019973429577161,0.4020008435635738,0.001677641427850629,-0.03218724233429774,0.03220560025570769,0.001087252842572834
745,0.4027554508250246,0.4027572056808937,0.001188931714386819,-0.0323053234775596,0.03231726011664873,0.0008782803979375731
750,0.4036982317821088,0.403700774935461,0.001432947842341596,-0.03190566422344221,0.03193573640707972,0.001385586635130828
755,0.4054609793186829,0.4054648334085582,0.00176787471354787,-0.0323248522820217,0.03233573259065119,0.0008387652350608348
760,0.4067288571574788,0.4067304670472876,0.001144368783973643,-0.032187696492541,0.03220540309554656,0.001067793543129934
765,0.408518696100829,0.4085228829734881,0.001849553742502117,-0.0322916987302601,0.03230427729156552,0.0009014013781339213
770,0.4097500005404075,0.4097526803733337,0.001481934621291788,-0.03193200540155457,0.03196101899701169,0.00136153088927724
775,0.4105789975888431,0.4105806213701373,0.001154722288254166,-0.0318983976915493,0.03192875837639719,0.001392061841357135
780,0.4116938089791586,0.4116975665882686,0.00175897210457162,-0.03243248778568768,0.03243774850198477,0.0005841779773640613
785,0.4134935814383618,0.4134961080367949,0.001445500184158377,-0.03234029366229466,0.03235079040619412,0.0008240423181188895
790,0.414729852635888,0.4147327157661628,0.0015410578587344,-0.03247926608474917,0.03248193943531419,0.0004167302190687258
795,0.4160121792250248,0.4160162901701767,0.001849438660430906,-0.03220904192997674,0.03222572079463425,0.001036676751321038
800,0.4175076248810975,0.4175094990071064,0.001250970542683663,-0.03233121049742844,0.03234176161756926,0.0008260582901062088
805,0.4186337243576071,0.4186366728496809,0.001571204994658343,-0.03162635690380392,0.03166641200593807,0.001592230612408773
810,0.4204660065049965,0.4204694121263494,0.001692308372979528,-0.03218088411889088,0.03219902097713548,0.001080578184357508
815,0.4214137542199607,0.4214150079774319,0.001027960535756116,-0.03210731048347402,0.03212877219995006,0.00117414504815231
820,0.4222305601353333,0.4222330362255238,0.001446017990490177,-0.03163226096096691,0.03167212873581596,0.00158864884587239
825,0.4242014599808707,0.4242048400098963,0.001693410139711647,-0.03214091819347952,0.03216093726344763,0.001134576283691548
830,0.4251573351178659,0.4251586756094409,0.001067633563369752,-0.03257872674003512,0.03258197514670075,0.0004600744052279037
835,0.4264288251442411,0.4264323369044934,0.001730619515647135,-0.03252468190908067,0.0325268118174759,0.0003722280518914558
840,0.4280403123261014,0.4280433537507893,0.001613602791639815,-0.03253013180800043,0.03253065076716671,0.0001837495292060475
845,0.4294982815360336,0.4295005793703665,0.00140493310830452,-0.03247654113528928,0.03247941887852938,0.0004323500605252221
850,0.4305787771444085,0.4305827024771434,0.001838571540508856,-0.03251469042772772,0.03251681945553534,0.0003720939302317092
855,0.4321952310842579,0.432197145835821,0.001286505592716785,-0.03269635372505361,0.0327057721707844,0.0007848479938438351
860,0.4329379871543771,0.4329396353962341,0.001194644606210778,-0.03254057744759667,0.0325420534030799,0.0003099339701744407
865,0.4339737819414969,0.4339774275457948,0.001778821704806887,-0.03296566956333935,0.03298759734332556,0.00120258418669854
870,0.4359063022940777,0.4359080852041672,0.001246742417401005,-0.03261006365882392,0.03261487392130667,0.0005601330825677014
875,0.4368716594234698,0.4368738675273507,0.001388999952892586,-0.03256691862570892,0.03257003002851162,0.0004501858334095477
880,0.438246548319155,0.4382504489835646,0.001849032343604265,-0.03266456264802164,0.03267222838535769,0.0007077108720737043
885,0.4397975313591069,0.4397988920781738,0.00109402174494908,-0.03261733019071691,0.03262248212035916,0.0005797507420461134
890,0.4404499827398227,0.4404519385938738,0.001312598774196917,-0.03258326832246833,0.03258692324201436,0.0004880489800935746
895,0.4419598771461469,0.4419637435319899,0.001848672421493009,-0.0325787267400352,0.03258187142786693,0.0004526695706246077
900,0.4431627356085945,0.4431650933419257,0.001445587978925498,-0.03253104012448706,0.0325316108439784,0.0001926980100226574
905,0.4434964114358247,0.4434977495087337,0.001089432325539672,-0.03256283120151911,0.03256498815556081,0.0003748035661376518
910,0.4439903780866986,0.4439918415853987,0.001139982788567487,-0.03269135798437715,0.03270051952277616,0.0007740091709915409
915,0.4444143586033336,0.4444166820250789,0.001437055780077665,-0.03256146872678915,0.03256354950583214,0.0003681178793725157
920,0.4454524110076749,0.4454562314664091,0.001844906404728031,-0.03255919793557258,0.03256125539986495,0.0003660368935530228
925,0.4455783860494102,0.4455822271469069,0.001850144527698415,-0.03269135798437722,0.03270046785139925,0.0007718230611292742
930,0.4456127018313361,0.4456165396501091,0.0018494259282099,-0.03258690158841489,0.03259060121228863,0.0004910521819478401
935,0.4453336603411672,0.4453374289206,0.001832092982904392,-0.03256601030922229,0.03256839663878638,0.0003942488566141453
940,0.4459183832048964,0.4459221086675892,0.001822777673764653,-0.03254148576408331,0.03254244200283107,0.0002494709874678299
945,0.4450293335379861,0.4450328147639639,0.001760257773037762,-0.03254829813773305,0.03254974310176611,0.0003066990841410423
950,0.4439917326570566,0.4439934117270304,0.001221060660220018,-0.03259008069611796,0.03259390333650979,0.0004991742484009397
955,0.4431460292410545,0.443148275814861,0.001411072466277767,-0.03274949023952148,0.03276153755391342,0.0008883872736448399
960,0.4417417913212974,0.4417456434284507,0.001844800315815648,-0.03256328535976247,0.0325659346585961,0.0004153874897443889
965,0.4398873845250245,0.4398897930505754,0.001455666775789626,-0.03251877785191756,0.03252025814563105,0.0003102851529187698
970,0.4377096869408259,0.4377133603849481,0.001793270091840175,-0.03253966913111004,0.03254067823582524,0.0002562672148269024
975,0.4352886182187529,0.4352921134123144,0.001744376148707863,-0.03275539429668459,0.03276768201343907,0.0008972898097051686
980,0.4322616050309676,0.4322646423822641,0.001620453613480021,-0.03253058596624375,0.03253248123116342,0.0003511577264238306
985,0.4290580461753725,0.4290614060282686,0.001697985605137959,-0.03247290786934264,0.03247598846047526,0.0004473041404898062
990,0.4255831217282428,0.4255864968736322,0.001694939874799996,-0.03252241111786407,0.0325233721791884,0.0002500259719276586
995,0.4212331448411987,0.4212376626750155,0.00195093390677137,-0.03251241963651115,0.03251337876014113,0.0002497354195995245
1000,0.4162329741906136,0.4162376635711019,0.001975796438641873,-0.03253694418165014,0.03253795451190361,0.0002564120490357614
1005,0.4114201857703234,0.4114262504808714,0.002233903617606388,-0.03256283120151911,0.03256519570044326,0.000392422157302789
1010,0.4052961732605473,0.4053016750175072,0.002111803109510019,-0.03259916386098427,0.03260343238123172,0.0005275590983451717
1015,0.4003244485870992,0.4003293567487464,0.001982356757303232,-0.03256555615097899,0.03256796902780485,0.0003964330630676163
1020,0.3950944525019489,0.395100605623033,0.002205031938526804,-0.03249062004083203,0.03249276032947959,0.0003729385891677511
1025,0.3898847749720541,0.3898898044324038,0.001980364954661612,-0.03238888859432948,0.03239640224986765,0.0006976921666107497
1030,0.3858007453951472,0.3858052299222641,0.001860184924234761,-0.03243248778568775,0.03243795686097333,0.0005956352454227948
1035,0.3812737713167644,0.3812783527987684,0.001869122470717509,-0.03255056892894959,0.03255292042657632,0.0003912680675878857
1040,0.3764492432870443,0.3764550453047597,0.002090063164572166,-0.03252104864313413,0.03252167191208859,0.0002013432602213917
1045,0.371333934157505,0.3713398491229384,0.002095922183866619,-0.03253104012448705,0.03253213023604409,0.0002663195710952682
1050,0.3655539825140548,0.365561394367112,0.002327857320267116,-0.03258553911368484,0.03258905999729377,0.000479032543499251
1055,0.3600544269312637,0.3600611385631171,0.002198442763492324,-0.03253921497286673,0.03254019833472387,0.0002529755180490659
1060,0.3544185112674594,0.3544269491887689,0.002445645562425302,-0.03252104864313413,0.03252198364356118,0.0002466075079262477
1065,0.3491280110404855,0.3491337412232007,0.002000291830142225,-0.03249924904745502,0.03250111073094622,0.0003478650553355658
1070,0.3442705217991065,0.344276902537602,0.002096053690762576,-0.0325292234915138,0.03252989843210439,0.000209549617454144
1075,0.3390251739168066,0.3390309357027628,0.001976566258418033,-0.03252377359259401,0.03252502040730171,0.0002847872768878375
1080,0.3342467012786139,0.3342534063285576,0.002117150591017016,-0.03248335350893897,0.03248569389729199,0.0003899394848606669
1085,0.3295878823538582,0.3295924252517471,0.001730488041697452,-0.03204872407008642,0.03207280721761403,0.001242677873666526
1090,0.3254763098466845,0.3254820228592843,0.001928453575736392,-0.03215681373199546,0.0321759845665869,0.001110546457828885
1095,0.3208653524072158,0.3208724022445468,0.002127004177845478,-0.03245065411542029,0.03245481305091887,0.0005195552438879416
1100,0.3160652066436179,0.3160707502300839,0.001871977657664786,-0.03243793768460752,0.03244284797643384,0.0005644320964728519
1105,0.3126616229011346,0.3126673387124431,0.001890571969048051,-0.03234256445351136,0.03235252494256175,0.00080274200684567
1110,0.3093347981445734,0.3093400759027291,0.00180699096748497,-0.03197106301047967,0.03199852301057757,0.001325369698777695
1115,0.3063520342545412,0.3063556210722799,0.001482454279014389,-0.03235164761837758,0.03236113302503811,0.0007834711485032369
1120,0.3037024946683005,0.3037068939323463,0.001634672529075208,-0.03237208473932674,0.03238049284369751,0.0007378661332486926
1125,0.3015731100928763,0.3015787200126749,0.001839465514799199,-0.03245156243190689,0.0324556712489606,0.0005164222580944902
1130,0.2992879499282651,0.2992905563563025,0.001249060353865984,-0.03251423626948439,0.03251706669038235,0.000429029088662572
1135,0.2978010832177151,0.2978067877850207,0.001843281083271629,-0.03247790361001924,0.03248075721287642,0.0004305417751278553
1140,0.2961742442386397,0.2961764307942276,0.001138071901463439,-0.0325292234915138,0.03253005425879724,0.0002324846649559848
1145,0.2959236487256268,0.2959250906224475,0.0009237882826734672,-0.03255738130259932,0.03255975212667571,0.0003929138171651079
1150,0.2955737180543054,0.2955754869720733,0.001022591956670125,-0.03251968616840416,0.03252194590817726,0.0003833760072180025
1155,0.2954608371925917,0.2954628941355813,0.001102495535797893,-0.03250469894637478,0.03250682402201533,0.000371691274872575
1160,0.2955389507488999,0.295540682635215,0.001011772063252245,-0.03243566689339086,0.03244085784582444,0.0005803196997991562
1165,0.2961679229103885,0.2961703204223887,0.001191695441203054,-0.03205962386792609,0.03208322669907718,0.001230427922106501
1170,0.2960672331817287,0.2960690425647919,0.001035085175906722,-0.03242930867798444,0.03243463886006816,0.0005879937508578685
