Temperature control application started
Kp: 2.000000, Ki: 1.000000, Kd: 0.000000
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.00, 0.00, 12.321, 0.0000, 12.3210, 0.0000 
30.00, 30.50, -0.50, 11.155, -1.0000, 12.1545, -0.0000 
30.00, 30.50, -0.50, 10.988, -1.0000, 11.9880, 0.0000 
30.00, 30.50, -0.50, 10.822, -1.0000, 11.8215, 0.0000 
30.00, 30.50, -0.50, 10.655, -1.0000, 11.6550, 0.0000 
30.00, 30.50, -0.50, 10.489, -1.0000, 11.4885, 0.0000 
30.00, 30.50, -0.50, 10.322, -1.0000, 11.3220, 0.0000 
30.00, 30.50, -0.50, 10.156, -1.0000, 11.1555, 0.0000 
50.00, 30.50, 19.50, 56.649, 39.0000, 17.6490, 0.0000 
50.00, 30.50, 19.50, 63.143, 39.0000, 24.1425, 0.0000 
50.00, 30.50, 19.50, 69.636, 39.0000, 30.6360, 0.0000 
50.00, 30.50, 19.50, 76.130, 39.0000, 37.1295, 0.0000 
50.00, 30.50, 19.50, 82.623, 39.0000, 43.6230, 0.0000 
50.00, 30.50, 19.50, 89.117, 39.0000, 50.1165, 0.0000 
50.00, 30.50, 19.50, 95.610, 39.0000, 56.6100, 0.0000 
50.00, 31.00, 19.00, 100.000, 38.0000, 62.9370, -0.0000 
50.00, 31.00, 19.00, 100.000, 38.0000, 69.2640, 0.0000 
50.00, 31.00, 19.00, 100.000, 38.0000, 75.5910, 0.0000 
50.00, 31.50, 18.50, 100.000, 37.0000, 81.7515, -0.0000 
50.00, 31.50, 18.50, 100.000, 37.0000, 87.9120, 0.0000 
50.00, 32.00, 18.00, 100.000, 36.0000, 93.9060, -0.0000 
50.00, 32.00, 18.00, 100.000, 36.0000, 99.9000, 0.0000 
50.00, 32.50, 17.50, 100.000, 35.0000, 105.7275, -0.0000 
50.00, 32.50, 17.50, 100.000, 35.0000, 111.5550, 0.0000 
50.00, 32.50, 17.50, 100.000, 35.0000, 117.3825, 0.0000 
50.00, 33.00, 17.00, 100.000, 34.0000, 123.0435, -0.0000 
50.00, 33.00, 17.00, 100.000, 34.0000, 128.7045, 0.0000 
50.00, 33.50, 16.50, 100.000, 33.0000, 134.1990, -0.0000 
50.00, 33.50, 16.50, 100.000, 33.0000, 139.6935, 0.0000 
50.00, 34.00, 16.00, 100.000, 32.0000, 145.0215, -0.0000 
50.00, 34.00, 16.00, 100.000, 32.0000, 150.3495, 0.0000 
50.00, 34.50, 15.50, 100.000, 31.0000, 155.5110, -0.0000 
50.00, 34.50, 15.50, 100.000, 31.0000, 160.6725, 0.0000 
50.00, 35.00, 15.00, 100.000, 30.0000, 165.6675, -0.0000 
50.00, 35.00, 15.00, 100.000, 30.0000, 170.6625, 0.0000 
50.00, 35.00, 15.00, 100.000, 30.0000, 175.6575, 0.0000 
50.00, 35.50, 14.50, 100.000, 29.0000, 180.4860, -0.0000 
50.00, 35.50, 14.50, 100.000, 29.0000, 185.3145, 0.0000 
50.00, 36.00, 14.00, 100.000, 28.0000, 189.9765, -0.0000 
50.00, 36.00, 14.00, 100.000, 28.0000, 194.6385, 0.0000 
50.00, 36.50, 13.50, 100.000, 27.0000, 199.1340, -0.0000 
50.00, 36.50, 13.50, 100.000, 27.0000, 203.6295, 0.0000 
